,x_min,y_min,z_min,x_max,y_max,z_max,x_std,y_std,z_std,x_mean,y_mean,z_mean,x_slope,y_slope,z_slope,x_zc,y_zc,z_zc,x_mmd,y_mmd,z_mmd,label,label_subcategory
14,-5691,2841,-7913,27228,30804,16090,5814,6288,4213,4879,15959,-703,-1,-4,0,76902,0,103650,1135619,141547,640743,0,SRH
15,-6979,3045,-9666,26772,30910,16101,5617,6220,3906,4786,16091,-821,-4,-7,1,61856,0,112009,601119,417206,77941,0,SRH
16,-6442,5804,-6500,22650,30254,10343,3585,3278,2518,4295,16046,-722,2,7,-2,15046,0,41794,71396,32712,268015,0,SRH
17,1101,15793,-2064,3784,16742,126,417,136,492,2687,16292,-982,0,0,0,0,0,3343,494855,503208,620236,0,SRH
18,-742,9932,-6198,21521,25750,5407,2614,1996,1789,4534,15920,-1404,3,0,2,3343,0,31763,153752,121403,494984,0,SRH
19,2223,-1297,736,19801,17941,11155,1790,2965,1674,12366,3604,9243,5,-12,7,0,3343,0,244712,246504,225931,0,SRH
20,12339,2663,9790,12727,2874,10074,35,36,47,12544,2771,9911,0,0,0,0,0,0,692119,949574,1317367,0,SRH
21,12411,2645,9772,12613,2944,10100,33,39,50,12501,2769,9955,0,0,0,0,0,0,1718595,65200,508222,0,SRH
22,12377,2675,9863,12598,2897,10175,30,34,44,12481,2779,9992,0,0,0,0,0,0,207301,193927,621904,0,SRH
23,12394,2699,9800,12583,2909,10162,29,32,43,12480,2791,9990,0,0,0,0,0,0,1678472,534971,277516,0,SRH
24,12376,2471,9864,12605,2945,10145,31,43,47,12475,2797,10007,0,0,0,0,0,0,267485,274173,75230,0,SRH
0,-8027,4261,-14886,9092,25985,16444,4203,4473,6713,1425,13118,4192,8,9,-12,8358,0,11702,648878,645674,439126,0,CSO
0,-900,-19178,-4881,17675,8131,18924,2782,8238,6618,6005,-5722,8866,-1,15,10,6687,1671,23405,603800,654238,200361,0,CSI
0,-9069,-30909,-20265,24579,21914,32536,4240,7592,9659,4048,-9021,4922,5,11,13,33435,10030,18389,54968,228536,220406,1,FKL
1,7376,-2478,13858,7711,-2120,14196,65,72,56,7547,-2306,14015,0,0,0,0,0,0,336029,1026476,673729,0,FKL
0,-23594,-21109,-14407,24763,30073,32506,6196,6159,9601,3357,8093,8236,5,-9,11,21733,13374,15046,58792,60238,144891,1,FOL
1,2094,3310,10646,11791,6353,17593,1379,633,770,6848,5247,13657,0,-2,1,0,0,0,22282,36905,19658,0,FOL
0,-3735,6691,-4764,8607,29695,12158,1997,4273,3809,3127,15843,1859,-1,-2,0,25076,0,60184,391392,53662,1491328,0,STU
1,-4192,6662,-6671,6936,30386,12117,1887,3757,3651,2572,15544,1107,1,3,0,15046,0,26748,266046,60053,219808,0,STU
0,-5963,-528,-3974,4137,17597,18308,2610,6254,7756,-55,6214,10803,4,-12,15,8358,6687,1671,576854,575379,270078,0,SCH
0,-5046,2300,-21564,-469,16823,27,1077,4973,5573,-2974,7106,-12690,-3,-11,-13,0,0,3343,581799,730714,386785,0,SCH
0,-14452,-6245,-3540,8642,31396,22356,5570,9109,6174,-3957,8627,5981,11,16,-8,31763,8358,23405,772710,684795,415410,0,CSO
0,1234,-21095,-20164,20978,12775,4099,4590,9718,5107,9667,-5043,-4546,9,17,-9,0,5015,11702,438452,609471,311897,0,CSI
0,-13373,-10894,-19220,7074,20244,5054,3762,8233,7424,-1671,10085,-6354,6,15,13,18389,8358,25076,431805,731233,605673,0,CSO
0,-31982,-22172,-28316,11121,32301,12123,6988,8021,5787,-10256,5861,-5722,-11,-12,-7,11702,13374,20061,51630,266426,191557,1,SDL
1,-14087,1302,-8842,-13742,1632,-8518,62,58,46,-13931,1468,-8669,0,0,0,0,0,0,879359,277516,66872,0,SDL
0,-18352,-11087,-30243,12561,26707,-648,6828,8246,5624,-1564,6080,-10780,-9,-12,-10,15046,33435,0,762960,240383,282414,0,CSI
0,-20776,-31544,-32112,13745,20315,25536,4059,4990,10994,-2644,-8571,-7163,-4,7,-15,25076,10030,1671,273020,285607,271993,1,FKL
1,-4790,-6628,-14739,-4152,-6106,-14395,129,83,60,-4403,-6385,-14601,0,0,0,0,0,0,93622,884374,302593,0,FKL
0,-11982,980,-162,4671,16586,14053,4266,4316,3630,-8419,6316,10303,-9,-10,8,1671,0,6687,388211,523501,591982,0,SCH
0,-16953,-21718,-2353,18592,32231,31726,7350,7564,6322,3232,-3364,10457,6,12,13,20061,16717,1671,474448,58163,519372,1,SDL
1,7606,-1646,13594,8481,-848,14081,146,123,84,7937,-1075,13918,0,0,0,0,0,0,633607,96966,862641,0,SDL
0,-6681,-944,-11771,21729,31669,17016,3218,6714,3675,3298,15353,2773,0,3,-5,50153,3343,63527,1312659,266148,350587,0,STN
1,-1858,12722,-8797,13147,31758,13505,1388,1785,1631,1161,16630,-1918,3,-6,7,11702,0,10030,124618,64718,26005,0,STN
0,7748,6547,9776,10421,8943,11657,341,321,268,8628,8081,11045,0,1,0,0,0,0,1242139,1720269,66897,0,SLW
1,-1424,7464,-6824,10985,26629,12020,2628,4014,4737,6856,11395,7259,0,7,-9,13374,0,25076,668829,872882,583757,0,SLW
2,-1956,7152,-6321,9692,27640,9930,2433,3220,2724,3933,16103,-16,-3,-1,0,23405,0,73558,489971,707462,209604,0,SLW
3,-1635,10885,-3112,9240,23327,9870,1313,1527,1920,3469,16099,808,0,4,0,3343,0,43466,119194,94443,349644,0,SLW
4,-1977,8607,-7300,8868,27853,12279,2574,3719,3478,4093,15941,786,-1,-3,-2,30092,0,86932,69395,383322,211553,0,SLW
5,-2084,7511,-7425,9575,28385,10658,2865,4299,3565,4105,15847,735,0,-3,3,36779,0,80245,413095,79684,560340,0,SLW
6,-1911,8654,-9070,10554,29651,10859,2923,4399,3469,4535,15824,1068,1,9,-3,16717,0,90276,703932,929749,1175434,0,SLW
7,-1465,8029,-8781,11062,28265,10514,3157,4546,3528,4839,15762,437,1,-11,4,36779,0,95291,59838,1486355,493554,0,SLW
8,-874,8208,-8309,11312,28480,10990,3210,4267,3549,4867,15593,938,2,5,0,23405,0,83589,742372,677376,203204,0,SLW
9,-1741,9003,-7602,10784,26016,10979,2999,4035,3621,4986,15722,846,-4,7,5,23405,0,80245,466596,1357596,938055,0,SLW
10,-865,8789,-9192,10402,26860,10337,3038,3987,3489,5149,15686,513,1,-5,-6,20061,0,91948,1036568,288114,1556555,0,SLW
11,-1327,8858,-8206,10745,25842,10853,3228,4039,3738,4930,15600,678,2,-4,0,33435,0,86932,448201,458384,909651,0,SLW
12,-1566,8758,-7859,10418,26461,11030,3104,3906,3508,5192,15608,697,-1,4,5,13374,0,81917,810904,254727,862848,0,SLW
13,-902,8510,-8610,14078,25468,10833,3221,3977,3577,5273,15712,568,-2,0,-9,26748,0,88604,1253928,650545,208211,0,SLW
14,-1097,3558,-8033,13880,31316,11176,3015,4870,3423,5224,15473,1099,0,-5,7,13374,0,68543,1942672,96046,158317,0,SLW
15,-261,5982,-9477,14253,30616,10936,3061,5107,2850,5547,15460,1468,2,-1,0,6687,0,76902,1250579,256966,608872,0,SLW
16,-1724,6904,-8946,16283,28957,9176,3089,5435,3056,5603,15304,1992,2,1,0,6687,0,70215,156515,1197201,293123,0,SLW
17,-993,8771,-8461,12093,29919,12468,3169,4398,3597,5464,15547,971,-3,5,-2,16717,0,91948,219394,1305835,552086,0,SLW
18,-1944,5779,-8787,13744,30441,9921,2824,4599,3403,5641,15662,418,3,-2,2,10030,0,75230,1273997,55889,149960,0,SLW
19,-1614,4898,-10217,13849,31241,12086,3418,5485,3544,5426,15300,848,3,-2,0,20061,0,93620,764162,65697,203511,0,SLW
20,-1950,7481,-10088,12696,28843,10703,3046,4698,3221,5279,15783,254,-7,1,0,23405,0,80245,613720,408474,150234,0,SLW
21,-4720,902,-5034,11903,23406,19442,3101,5285,5975,5874,10963,6877,4,-9,10,10030,0,16717,244646,685801,507142,0,SLW
22,6818,2949,12313,9086,7010,13970,284,529,258,8217,5285,12788,0,0,0,0,0,0,46864,187284,1640022,0,SLW
23,7352,3733,10974,9840,7661,13972,454,747,461,8452,5540,12558,1,1,0,0,0,0,463091,1947634,165533,0,SLW
24,6013,3560,9722,11371,9917,12863,639,852,542,8951,6754,11652,0,0,0,0,0,0,82092,60519,73625,0,SLW
25,6950,2406,9919,10523,9667,14381,489,897,572,8839,6478,11912,0,-3,1,0,0,0,100370,21335,25470,0,SLW
26,-1323,2710,-6711,9620,24067,13714,2382,2949,4474,5751,14368,2129,-1,10,-11,6687,0,26748,441487,1147043,468545,0,SLW
27,6182,14155,-30,8001,15433,2135,346,204,514,7000,14969,1008,0,0,0,0,0,3343,362782,314298,929515,0,SLW
28,6906,14852,355,7248,15143,701,53,38,55,7088,14983,521,0,0,0,0,0,0,1636678,249096,752303,0,SLW
29,6949,14842,394,7391,15095,686,45,39,55,7118,14965,515,0,0,0,0,0,0,983010,46810,553361,0,SLW
0,-11222,1558,-21785,21866,31556,23552,4266,6761,5581,3032,15249,3961,-1,-8,3,70215,0,48481,36349,240940,352332,0,STN
1,-11709,6655,-21305,10356,31174,20592,1907,2399,3694,3895,16202,-213,3,12,-5,10030,0,15046,35980,100015,46453,0,STN
0,-8126,6560,-2769,4676,30054,25000,2265,4830,4623,-959,15603,3589,-3,6,0,88604,0,26748,1093422,365205,550718,0,STU
1,-4704,8376,-4108,6189,25930,17579,1407,2265,4106,125,15927,352,5,-11,1,15046,0,6687,21374,193055,228394,0,STU
0,-400,16395,-399,368,16668,1334,102,40,255,-63,16515,522,0,0,0,53497,0,6687,137088,6692,158829,0,STD
1,-475,16394,306,588,16650,986,130,39,136,-35,16512,625,0,0,0,56840,0,0,66879,882702,625248,0,STD
2,-332,16394,260,509,16676,1049,127,45,155,-74,16511,722,0,0,0,55168,0,0,529956,200614,1160219,0,STD
3,-637,15565,-2479,1817,17802,2138,180,118,246,-22,16511,710,0,0,0,78573,0,3343,33525,11914,9549,0,STD
4,-572,16291,341,223,16685,1375,153,54,187,-202,16508,818,0,0,0,18389,0,0,1003071,929512,810816,0,STD
5,-544,16109,389,401,16737,1382,161,49,216,-101,16507,821,0,0,0,65199,0,0,919482,700478,1514638,0,STD
6,-608,16348,292,251,16694,1358,137,50,192,-85,16517,700,0,0,0,56840,0,0,1636678,1767077,1626647,0,STD
7,-458,16043,533,462,16630,1439,131,57,130,-65,16506,824,0,0,0,93620,0,0,123715,265814,463085,0,STD
8,-544,16351,469,415,16617,1388,143,43,215,-35,16502,958,0,0,0,70215,0,0,618561,1385910,508223,0,STD
9,-188,16399,731,155,16602,1376,54,33,109,-19,16503,980,0,0,0,137086,0,0,339372,382838,1905835,0,STD
10,-336,16350,464,192,16650,1468,98,41,264,-12,16507,863,0,0,0,100307,0,0,623576,232378,954590,0,STD
11,-416,16229,382,478,16680,1283,128,52,190,-10,16513,802,0,0,0,61856,0,0,45147,123712,575094,0,STD
12,-268,16368,379,350,16650,1472,85,42,233,3,16506,828,0,0,0,83589,0,0,153805,53497,926169,0,STD
13,-240,16345,371,416,16713,1133,103,45,131,36,16511,804,0,0,0,75230,0,0,185569,586796,670386,0,STD
14,-656,16175,-288,763,16954,1535,261,107,391,-25,16518,607,0,0,0,43466,0,30092,611875,106997,779054,0,STD
15,-2319,15888,64,274,16855,2108,519,103,437,-447,16491,940,0,0,0,23405,0,0,603520,623576,471448,0,STD
16,-909,16114,515,505,16804,1768,226,93,245,-371,16484,1215,0,0,0,20061,0,0,250771,1243808,341046,0,STD
17,-634,16151,1006,156,16712,1664,147,49,135,-246,16471,1357,0,0,0,6687,0,0,1748688,45141,1084989,0,STD
18,-1178,16234,728,448,16699,2028,298,67,250,-319,16466,1397,0,0,0,26748,0,0,239070,1436064,680418,0,STD
19,-1133,16262,394,471,17010,1665,299,92,260,-311,16492,1137,0,0,0,15046,0,0,687105,68547,809145,0,STD
20,-891,16098,673,192,16631,1915,200,48,266,-425,16466,1341,0,0,0,8358,0,0,1770421,404572,1581509,0,STD
21,-1344,16334,272,126,16758,1934,231,55,369,-494,16491,1021,0,0,0,6687,0,0,245756,474787,635280,0,STD
22,-1028,16226,481,64,16714,1881,204,78,311,-453,16486,1053,0,0,0,3343,0,0,237396,15054,797443,0,STD
23,-515,16165,133,444,16650,1394,194,47,248,-115,16513,807,0,0,0,40122,0,0,1053225,1646708,1541386,0,STD
24,-909,16309,432,80,16678,1502,193,49,204,-315,16512,824,0,0,0,10030,0,0,658684,854282,621905,0,STD
25,-1086,16162,656,-83,16764,1882,161,62,301,-434,16478,1291,0,0,0,0,0,0,1303993,51828,1128456,0,STD
26,-588,16365,690,59,16626,1719,122,41,198,-317,16487,1156,0,0,0,6687,0,0,259127,616888,446367,0,STD
27,-556,16366,693,176,16644,1644,133,43,217,-231,16492,1155,0,0,0,16717,0,0,402901,700478,700478,0,STD
28,-428,16310,645,-49,16632,1357,68,34,142,-256,16496,1067,0,0,0,0,0,0,834221,1283931,409588,0,STD
29,-527,16351,592,75,16622,1525,109,44,166,-207,16499,1042,0,0,0,13374,0,0,371136,725555,1407643,0,STD
30,-576,16202,549,168,16663,1507,141,50,199,-172,16506,952,0,0,0,30092,0,0,902764,1218731,1006415,0,STD
31,-494,16370,213,717,16682,1454,155,48,275,-178,16503,984,0,0,0,16717,0,0,610202,287547,1116753,0,STD
32,-464,16347,484,109,16658,1307,116,49,181,-160,16511,863,0,0,0,26748,0,0,600171,553361,931185,0,STD
33,-475,16317,700,-37,16663,1372,88,49,124,-253,16495,1061,0,0,0,0,0,0,663699,38452,232379,0,STD
34,-672,16197,528,368,16688,1210,134,54,137,-156,16507,868,0,0,0,23405,0,0,61864,755647,391198,0,STD
35,-492,16333,535,440,16650,1630,170,49,218,-137,16502,997,0,0,0,30092,0,0,220677,431320,1237121,0,STD
36,-397,16366,706,112,16663,1211,100,41,99,-91,16509,930,0,0,0,70215,0,0,65201,638622,284204,0,STD
37,-779,16077,683,40,16677,1588,122,43,106,-182,16498,1060,0,0,0,20061,0,0,817503,988025,416275,0,STD
38,-457,16317,853,-64,16615,1398,64,36,83,-261,16495,1081,0,0,0,0,0,0,996384,257455,509894,0,STD
39,-605,16341,645,141,16602,1326,114,36,107,-260,16497,1011,0,0,0,6687,0,0,56845,914466,1696862,0,STD
40,-541,16339,667,60,16617,1231,89,38,105,-167,16503,942,0,0,0,20061,0,0,66874,362777,1193655,0,STD
41,-605,16306,675,221,16710,1406,120,49,133,-178,16499,1007,0,0,0,26748,0,0,802457,13380,1130127,0,STD
42,-656,16371,659,190,16639,1420,139,45,158,-277,16501,962,0,0,0,3343,0,0,1270557,1638350,571751,0,STD
43,-1401,16146,435,242,16678,2135,238,64,330,-225,16494,1081,0,0,0,36779,0,0,88619,20068,1424362,0,STD
44,-682,16333,432,80,16664,1702,125,50,233,-315,16495,1063,0,0,0,3343,0,0,794098,312624,488163,0,STD
45,-595,16307,545,-83,16629,1248,109,41,123,-319,16509,861,0,0,0,0,0,0,687104,596827,1220403,0,STD
46,-669,16290,753,87,16642,1516,153,44,132,-264,16496,1115,0,0,0,6687,0,0,259127,668714,100310,0,STD
47,-812,16301,530,208,16666,1450,138,45,155,-229,16499,990,0,0,0,6687,0,0,1029820,1589868,707165,0,STD
48,-864,16011,471,142,17016,1471,174,87,229,-354,16497,949,0,0,0,3343,0,0,513239,15079,742273,0,STD
49,-1179,16303,354,221,16714,1488,208,51,204,-290,16507,930,0,0,0,3343,0,0,101988,1267213,322656,0,STD
0,-8919,-11959,-6698,8730,29522,21841,3175,9285,6618,403,4341,10649,5,-16,14,31763,5015,15046,37808,628290,894860,0,CSI
0,-4605,-30702,-8970,8197,-4525,13043,2390,4156,3325,1127,-15873,1261,-2,0,0,75230,0,61856,530110,35114,747612,0,WAL
1,-7836,-31110,-6619,9892,-5986,14258,2704,4868,3579,534,-16128,1652,1,-2,-2,95291,0,105322,896252,1197262,441844,0,WAL
2,-8113,-31144,-6374,10232,-6161,13101,2963,4930,3437,590,-16100,1617,-4,3,3,88604,0,91948,520248,460419,816063,0,WAL
3,-4945,-31114,-7322,9917,-7116,12588,2745,5115,3637,432,-15841,1705,-1,-12,6,80245,0,86932,134566,421972,1190477,0,WAL
4,-5742,-31304,-6588,10179,-2783,13688,2981,5653,3903,512,-16137,1592,5,13,-8,81917,0,88604,508472,418918,1178783,0,WAL
5,-10238,-32402,-8363,12661,4001,15503,3593,5831,3867,450,-16096,1354,5,-2,1,76902,3343,128727,617313,45174,45255,0,WAL
6,-7075,-31674,-7523,12063,-1701,13420,3306,6454,4054,620,-16056,1742,-4,-4,0,86932,0,100307,50571,334032,420140,0,WAL
7,-5560,-31351,-8266,10900,1512,14709,3029,5523,3831,411,-15935,1578,-3,7,-1,88604,3343,93620,121488,1453153,699184,0,WAL
8,-6431,-31785,-6184,10426,-3673,13043,3124,5606,3633,311,-16213,1367,0,-1,4,71886,0,100307,236323,44975,321558,0,WAL
9,-5695,-31196,-5915,9877,-6286,12619,2863,5363,3767,369,-15797,1623,-1,-11,4,80245,0,103650,60549,712616,826070,0,WAL
10,-5727,-31464,-7303,11163,-2497,12854,3157,5680,3797,460,-16078,1451,0,12,-8,80245,0,90276,249668,50851,318278,0,WAL
11,-6408,-31708,-7838,11935,-3237,13649,3361,5799,3787,661,-16180,1367,0,-1,3,80245,0,101978,498529,782913,1055115,0,WAL
12,-6954,-31709,-5367,10893,-4904,13695,3101,5970,3917,537,-15809,1687,4,-2,0,85261,0,86932,1257309,420473,807697,0,WAL
13,-7966,-31407,-6631,11281,-4469,14565,3354,5435,3845,780,-15967,1453,-4,5,-1,81917,0,93620,872884,1570037,1065138,0,WAL
14,-6307,-31755,-7504,11894,-1404,14962,3133,5825,3883,698,-16059,1431,2,-6,-2,81917,0,105322,243091,36382,305093,0,WAL
15,-7873,-31362,-5475,11578,-4228,12362,3160,5407,3718,829,-16116,1597,-4,7,3,81917,0,91948,520289,342121,1100179,0,WAL
16,-7322,-31600,-6109,10870,-3628,12187,2890,5644,3552,659,-15716,1508,4,1,4,85261,0,86932,1419462,1529939,704059,0,WAL
17,-6694,-31590,-9536,13484,2031,13451,3401,6166,4221,947,-15976,1649,-1,-9,-6,93620,3343,105322,643953,1117258,62866,0,WAL
18,-5037,-31650,-7533,10554,-1770,13411,2920,5402,3687,866,-15990,1489,0,5,0,75230,0,98635,917942,36947,1498066,0,WAL
19,-7796,-31794,-6352,11800,-3935,14061,3299,5672,3751,814,-15994,1398,-2,-1,-1,88604,0,88604,1396078,352178,687407,0,WAL
20,-6406,-31519,-6458,12342,-3075,12853,3284,5625,3856,1019,-16231,1497,1,0,5,81917,0,105322,253134,801290,839458,0,WAL
21,-7173,-31415,-6606,10999,989,13004,3085,5841,3795,940,-15874,1465,0,8,-1,81917,3343,83589,1803948,357561,448467,0,WAL
22,-6652,-31591,-7518,12015,-1517,14042,3211,5788,3998,896,-15992,1670,3,1,-5,80245,0,101978,520260,1880999,1103589,0,WAL
23,-6236,-31419,-6349,12065,-4266,15373,3249,5630,3867,941,-15912,1320,-3,-7,3,86932,0,110337,1626750,789549,1837420,0,WAL
24,-7976,-31376,-7011,12341,-4596,15235,3504,5601,3983,1059,-16134,1364,-1,4,1,75230,0,112009,490254,789537,431894,0,WAL
25,-5171,-31633,-7885,13492,-4514,16179,3624,6026,4410,1152,-15778,1644,0,-8,0,83589,0,83589,113554,328790,57140,0,WAL
26,-5443,-31636,-5813,12496,-5365,13502,3149,5370,3662,817,-15865,1360,-1,1,-2,96963,0,95291,125006,1578384,1578283,0,WAL
27,-6072,-31691,-5997,12332,-4949,12970,3436,5345,3824,1026,-16261,1380,1,1,2,86932,0,88604,248107,1183926,453450,0,WAL
28,-5260,-31796,-5939,12368,-4715,14147,3254,5794,4020,861,-15780,1675,3,0,8,91948,0,93620,812679,714366,1554890,0,WAL
29,-4695,-31690,-6758,13141,-2100,14093,3367,5887,3928,1042,-15960,1310,-1,2,-7,81917,0,106994,306456,49854,779331,0,WAL
30,-5826,-31375,-6194,13095,-661,12628,3051,5365,3737,916,-16012,1292,-1,-1,0,93620,0,70215,1678579,819750,1589979,0,WAL
31,-5981,-31417,-5812,13749,-4919,16218,3298,5454,3865,1235,-16145,1376,1,5,1,100307,0,91948,1775546,398766,431883,0,WAL
32,-6661,-31552,-7236,12453,-5167,15697,3275,5775,4069,947,-16013,1641,1,-8,1,88604,0,86932,510252,796207,333474,0,WAL
33,-4667,-31887,-7793,11900,-1396,13921,3144,5752,3854,954,-15826,1291,-1,3,-5,91948,0,98635,877843,706152,687446,0,WAL
34,-5728,-31836,-6621,12609,-971,13899,3215,5736,3831,937,-16179,1292,1,-2,5,91948,0,112009,1370986,46745,441828,0,WAL
35,-4370,-31503,-5939,11397,-3977,14481,3172,5842,3857,823,-15731,1476,-1,-8,5,80245,0,103650,976450,779538,709131,0,WAL
36,-8313,-31529,-6849,13222,-1571,13793,3241,5798,3925,927,-16051,1521,1,4,-10,86932,0,106994,135465,808028,1205534,0,WAL
37,-5852,-31674,-7422,11682,-4990,14178,3123,5605,3957,964,-15873,1300,0,5,0,76902,0,110337,1267334,726045,1188835,0,WAL
38,-8121,-31505,-6036,12608,-2454,14744,3414,5479,3748,905,-16194,1271,6,-7,0,81917,0,86932,511986,712772,435160,0,WAL
39,-7716,-31528,-6978,12502,-4424,12666,3291,5608,3690,894,-15848,1270,-3,17,0,78573,0,76902,1016646,332121,324920,0,WAL
40,-5913,-31557,-7176,13915,373,14889,3236,6048,4054,1121,-16009,1582,0,-13,0,90276,3343,103650,258217,49981,1080198,0,WAL
41,-5311,-31730,-6614,12722,-4443,15319,3250,5713,3879,995,-15809,1388,-1,2,-1,93620,0,91948,128329,335468,440226,0,WAL
42,-6464,-31779,-7651,12537,2894,14314,3407,5855,3809,1030,-16140,1289,1,0,2,83589,3343,112009,498554,337813,1188842,0,WAL
43,-7826,-31894,-7114,12145,-4054,13107,3318,5981,3865,886,-15692,1486,2,-1,6,85261,0,106994,503603,48835,331630,0,WAL
44,-7506,-31558,-6759,10705,-5157,12885,2914,5095,3519,782,-16006,1551,-2,-3,-8,95291,0,93620,136633,45273,1225576,0,WAL
45,-7974,-30994,-4973,9942,-4334,11963,2666,4649,3209,515,-15982,1615,0,2,-1,100307,0,78573,1431160,50990,431653,0,WAL
46,-6016,-31259,-5568,10167,-3174,14058,2905,5329,3685,931,-16083,1197,3,-6,-1,91948,0,86932,1016574,51750,61716,0,WAL
47,-5468,-31773,-5696,12447,-4222,14215,3239,5555,3803,1093,-15801,1369,-1,13,5,86932,0,105322,872856,337156,316594,0,WAL
48,-6958,-31534,-7149,14461,-4868,13966,3312,5649,4101,1155,-15996,1370,2,-3,-5,90276,0,95291,117325,325420,817775,0,WAL
49,-7141,-31619,-8802,13335,2215,15505,3492,6229,4055,1081,-15941,1269,-4,-2,2,81917,3343,115353,127044,707974,395289,0,WAL
0,-23660,-10438,-3672,3391,31842,17343,4875,9926,6905,-3482,3317,9512,4,-17,14,25076,5015,21733,338782,411764,498635,0,CSI
0,-19040,-11141,-26883,27564,32658,23724,8688,11781,8249,2985,14630,106,5,-16,10,71886,38451,101978,651992,835370,1213100,0,JOG
1,-19056,-8894,-26437,23810,32658,25345,9318,13019,8876,4227,13999,-764,-5,7,-12,98635,55168,165506,246170,902050,247878,0,JOG
2,-17985,-12359,-26151,28406,32659,27734,9189,13000,8812,4577,14688,-546,2,0,0,85261,70215,153804,1363294,332404,532688,0,JOG
3,-18059,-9468,-27643,23135,32656,23693,8620,12733,8273,4463,14695,-572,0,21,4,86932,56840,152132,589908,323735,797424,0,JOG
4,-17429,-9831,-22011,22284,32658,24569,8377,12776,8449,4118,14993,-940,14,-8,5,90276,56840,132071,603151,613347,62582,0,JOG
0,-16313,-11406,-22092,4467,28739,5672,3281,7930,7107,-5792,8204,-8244,3,13,13,16717,20061,18389,328328,82337,669290,0,CSO
0,513,-3471,136,8738,16114,20190,1717,7193,6690,2732,5941,11001,-2,-13,12,0,10030,0,150685,364975,253234,0,SCH
0,-1583,16249,-2039,269,16931,212,195,64,196,-563,16505,-1010,0,0,0,3343,0,3343,71910,40128,5497,0,STD
1,-792,16395,-1444,-130,16677,-599,117,38,175,-499,16509,-1055,0,0,0,0,0,0,764006,346059,713853,0,STD
2,-861,16367,-1499,-145,16665,-868,120,34,125,-501,16507,-1172,0,0,0,0,0,0,1482874,30093,725555,0,STD
3,-872,16348,-2148,-322,16580,-1351,107,36,136,-589,16464,-1845,0,0,0,0,0,0,295906,346059,737257,0,STD
4,-814,16382,-2028,-178,16616,-1225,122,34,153,-459,16481,-1656,0,0,0,0,0,0,324327,1492904,1497920,0,STD
5,-654,16383,-1839,-227,16615,-1187,70,32,122,-449,16489,-1538,0,0,0,0,0,0,46811,65200,1628319,0,STD
6,-879,16237,-2314,-177,16657,-1099,143,54,243,-470,16471,-1736,0,0,0,0,0,0,451382,33438,936200,0,STD
7,-1181,16324,-2221,-64,16562,-1488,202,38,193,-528,16462,-1853,0,0,0,0,0,0,840908,646981,1293962,0,STD
8,-1005,16317,-2384,-405,16581,-1426,118,41,247,-726,16448,-1932,0,0,0,0,0,0,1852338,346059,1051553,0,STD
9,-907,16349,-2173,-532,16522,-1767,70,32,71,-739,16447,-1985,0,0,0,0,0,0,1650052,287547,476459,0,STD
10,-1016,16341,-2356,-386,16567,-1862,102,31,108,-614,16443,-2099,0,0,0,0,0,0,1036507,28421,1516309,0,STD
11,-856,16348,-2438,-226,16683,-1282,95,45,325,-590,16458,-1949,0,0,0,0,0,0,317639,65200,1034836,0,STD
12,-970,16365,-1888,-290,16576,-1125,109,33,143,-707,16473,-1654,0,0,0,0,0,0,1909179,844251,1367520,0,STD
13,-990,16348,-2031,-530,16584,-1255,72,31,176,-681,16469,-1748,0,0,0,0,0,0,1512966,267485,414603,0,STD
14,-875,16365,-2089,-371,16600,-1490,99,34,122,-641,16464,-1859,0,0,0,0,0,0,1319039,665370,1275572,0,STD
15,-666,16364,-2077,-290,16598,-1653,65,35,88,-485,16474,-1839,0,0,0,0,0,0,476459,854282,881031,0,STD
16,-910,16380,-1929,-385,16630,-1008,89,38,214,-676,16481,-1617,0,0,0,0,0,0,1146845,75230,1131799,0,STD
17,-1146,16287,-2405,-194,16599,-1381,171,42,204,-648,16466,-1826,0,0,0,0,0,0,307610,26750,545003,0,STD
18,-1036,16319,-2413,-441,16559,-1653,94,35,126,-656,16451,-1998,0,0,0,0,0,0,479802,1929240,1979394,0,STD
19,-1343,16237,-2172,1054,16807,-481,440,79,423,-341,16492,-1434,0,0,0,3343,0,0,187255,626919,326002,0,STD
20,-1952,15284,-2750,674,17739,-979,369,165,375,-755,16434,-2045,0,0,0,6687,0,0,100341,16897,45172,0,STD
21,-1440,16204,-2433,-627,16672,-1445,150,62,231,-1021,16431,-2001,0,0,0,0,0,0,1063256,33438,309281,0,STD
22,-1595,16171,-1979,573,16808,139,549,81,477,-380,16503,-1137,0,0,0,40122,0,6687,364455,319311,1492906,0,STD
23,-1337,16217,-1951,-163,16798,-707,262,61,292,-754,16487,-1370,0,0,0,0,0,0,1105050,36783,1579837,0,STD
24,-1610,16215,-2350,-374,16729,-899,211,59,255,-1022,16433,-1958,0,0,0,0,0,0,245755,459741,1835621,0,STD
25,-1246,16301,-2692,-688,16498,-2156,111,35,88,-927,16395,-2446,0,0,0,0,0,0,924497,847595,332685,0,STD
26,-1303,16301,-2472,-612,16549,-1857,113,37,113,-834,16426,-2182,0,0,0,0,0,0,1136814,1054896,284204,0,STD
27,-1467,16253,-2288,-325,16675,-1090,206,63,284,-906,16451,-1824,0,0,0,0,0,0,1019789,245752,1074958,0,STD
28,-1357,16283,-2021,15,16682,-888,286,61,224,-756,16471,-1698,0,0,0,3343,0,0,533301,411259,1859026,0,STD
